Id,Categoria,Subcategoria,Enllaç,Nom Producte,Preu,PreuBase,Ingredients,Valor Energètic Kj,Valor Energetic KC,Greixos,Hidrats,Sucre,Proteines,Sal,Fabricant,Valor Energètic KC
1412,Conserves,Conserves de Peix i Marisc,https://www.ulabox.com/en/product/salmon-natural-dani-pack-3x50g/131209,Natural Salmon Dani Pack 3x50g,3.99,Not Available,"Salmón, agua, sal. Puede contener moluscos y crustáceos",571,,4,0,0,0,22,"Conservas Dani ,S.A.U.",136
1413,Conserves,Conserves de Peix i Marisc,https://www.ulabox.com/en/product/atun-calvo-en-aceite-de-oliva-extra-bilinea-pack-3x65g/39864,Calvo Tuna in Olive Oil Eco (Pack 3 x 65 gr),5.08,"195 gr 26,05 € / kg.","atun , aceite de oliva virgen extra ecologico(21%) y sal",1121,,20,3,0,0,22,Calvo Distribución Alimentaria SLU,270
1414,Conserves,Conserves de Peix i Marisc,https://www.ulabox.com/en/product/filetes-de-caballa-en-aceite-de-girasol-dani/53362, Mackerel fillets in Dani Sunflower Oil 75gr,1.99,"125 gr 15,92 € / kg.",Not Available,Not Available,,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available
1415,Conserves,Conserves de Peix i Marisc,https://www.ulabox.com/en/product/masso-atun-claro-en-aceite-oliva-pack-3x65gr/9054,Masso Tuna Claro in Olive Oil,4.99,Not Available,"Atún claro, aceite de oliva y sal.",198,,10,1,0,0,0,"BOLTON FOOD, S.L. - O GROVE",829
1416,Conserves,Conserves de Peix i Marisc,https://www.ulabox.com/en/product/bonito-del-norte-en-aceite-de-oliva-serrats/131649,White Tuna in Serrats Olive Oil,9.25,"400 gr 23,13 € / kg.",Not Available,Not Available,,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available
1417,Conserves,Conserves de Peix i Marisc,https://www.ulabox.com/en/product/atun-claro-espinaler/13432,Tuna Claro Espinaler,1.98,,Not Available,1148,,20,3,0,0,24,"Espinaler, S.L.",280
1418,Conserves,Conserves de Peix i Marisc,https://www.ulabox.com/en/product/bonito-tuna-in-olive-oil-serrats/42665,Bonito tuna in Olive Oil Serrats,3.6,"1 ud 3,60 € / ud.",Not Available,Not Available,,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available
1419,Conserves,Conserves de Peix i Marisc,https://www.ulabox.com/en/product/sardinas-calvo-en-aceite-vegetal-120g/5896,Calvo Sardines in Vegetable Oil,1.28,Not Available,Not Available,1624,,37,5,0,0,15,Calvo Distribución Alimentaria SLU,389
1420,Conserves,Conserves de Peix i Marisc,https://www.ulabox.com/en/product/sardinas-picantes-cuca/9057,Cuca Spicy Sardines,2.11,Not Available,"Sardinas, aceite vegetal, pepinillo, zanahoria, cebolla, especias y sal.",200,,12,2,0,0,0,"BOLTON FOOD, S.L. - O GROVE",835
1421,Conserves,Conserves de Peix i Marisc,https://www.ulabox.com/en/product/atun-calvo-claro-en-aceite-de-oliva-pack-3x65g/120642,Calvo Light Tuna in Olive Oil (Pack 3x52g),4.79,Not Available,"Atún claro, aceite de oliva y sal",1099,,20,3,0,0,20,Calvo Distribución Alimentaria SLU,265
1422,Conserves,Conserves de Peix i Marisc,https://www.ulabox.com/en/product/surimi-forma-angulas-en-aceite-de-oliva-dani/53310, Surimi forms Angulas in Dani Olive Oil,1.99,Not Available,"Aceite de oliva (54%), surimi (44%)(pescado blanco, agua, almidón de maíz modificado, aceite de girasol, estabilizadores (E-401, E-407, E-410, E-420, E-452, E-508, E-1200), sal, azúcar, clara de huevo, aroma de cangrejo, conservantes (E-202, E-303), tinta de calamar, pimienta blanca), ajo (1%), pimienta de cayena. Contiene pescado, crustáceo, molusco, huevo.",2008,,49,7,6,0,4,Conservas Carnota S.A.U.,487
1423,Conserves,Conserves de Peix i Marisc,https://www.ulabox.com/en/product/atun-claro-en-aceite-girasol-calvo-pack-3x80g/130999,Light Tuna in Calvo Sunflower Oil (Pack 3x80g),3.74,Not Available,"Atún claro, aceite de girasol y sal.",1185,,23,2,0,0,20,Calvo Distribución Alimentaria SLU,286
1424,Conserves,Conserves de Peix i Marisc,https://www.ulabox.com/en/product/casa-tarradellas-pate-de-salmon/39210,Casa Tarradellas Salmon Pate,1.26,Not Available,Salmón (40%). aceite de girasol. leche descremada. sal. aroma. especias. colorante (oleoresina de pimentón). Contiene pescado. Sin conservadores ni fécula.,1155,,26,3,1,1,7,CASA TARRADELLAS. S.A.,280
1425,Conserves,Conserves de Peix i Marisc,https://www.ulabox.com/en/product/cuca-sardinas-en-escabeche/4753,Cuca Sardines in Pickle,1.99,Not Available,"Sardinas, aceite vegetal, vinagre,especias y sal.",200,,12,2,0,0,0,"BOLTON FOOD, S.L. - O GROVE",835
1426,Conserves,Conserves de Peix i Marisc,https://www.ulabox.com/en/product/sardinilla-en-aceite-de-oliva-cuca-90gr/4752,Cuca Sardinilla in Olive Oil,2.34,Not Available,"Sardinas, aceite de oliva y sal",200,,12,2,0,0,0,"BOLTON FOOD, S.L. - O GROVE",835
1427,Conserves,Conserves de Peix i Marisc,https://www.ulabox.com/en/product/tacos-calamar-en-salsa-marinera-dani/16789,Squid tacos in Salsa Marinera Dani,1.96,Not Available,"Potón del Pacífico, aceite de girasol, tomate, cebolla, especias y sal. Puede contener pescado y crustáceo.",555,,4,1,3,0,21,"Conservas Carnota, S.A.U.",130
1428,Conserves,Conserves de Peix i Marisc,https://www.ulabox.com/en/product/ventresca-bonito-del-norte-ortiz/40698,Ventresca Bonito del Norte Ortiz,10.99,,Not Available,Not Available,,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available
1429,Conserves,Conserves de Peix i Marisc,https://www.ulabox.com/en/product/masso-bonito-del-norte-en-aceite-oliva-2x50g-neto/9053,Masso Bonito del Norte in Olive Oil,4.99,Not Available,"Bonito del norte, aceite de olivay sal.",198,,10,1,0,0,0,"BOLTON FOOD, S.L. - O GROVE",829
1430,Conserves,Conserves de Peix i Marisc,https://www.ulabox.com/en/product/almeja-blanca-espinaler-25-piezas/11581,White Clam Espinaler 25 Pieces,14.99,Not Available,Not Available,594,,1,0,5,0,25,"Espinaler, S.L.",140
1431,Conserves,Conserves de Peix i Marisc,https://www.ulabox.com/en/product/filetes-de-caballa-del-sur-spar-en-aceite-de-girasol-lata/82073, South Mackerel Fillets Spar in Sunflower Oil Can 90g,1.09,"65 gr 16,77 € / kg.",Not Available,Not Available,,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available
1432,Conserves,Conserves de Peix i Marisc,https://www.ulabox.com/en/product/atun-claro-en-aceite-vegetal-dardo/88648, Light Tuna in Dart Vegetable Oil,11.35,"1 ud 11,35 € / ud.",Not Available,Not Available,,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available
1433,Conserves,Conserves de Peix i Marisc,https://www.ulabox.com/en/product/bonito-del-norte-en-aceite-de-oliva-masso/18623,Bonito del Norte in Masso Olive Oil,3.62,Not Available,"Bonito del norte, aceite de olivay sal.",198,,10,1,0,0,0,"BOLTON FOOD, S.L. - O GROVE",829
1434,Conserves,Conserves de Peix i Marisc,https://www.ulabox.com/en/product/sardina-albo-en-aceite-oliva/11540,Sardine Albo in Olive Oil,2.02,,Not Available,Not Available,,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available
1435,Conserves,Conserves de Peix i Marisc,https://www.ulabox.com/en/product/atun-claro-en-aceite-de-oliva-dani-120gr/53926, Tuna in Dani Olive Oil 120gr,2.48,Not Available,"Atún claro, aceite de oliva (31%) y sal . Puede contener molusco y crustáceo.",1415,,29,4,0,0,20,"Conservas Carnota, S.A.U.",340
1436,Conserves,Conserves de Peix i Marisc,https://www.ulabox.com/en/product/sardinillas-en-aceite-de-oliva-serrats-12-15-piezas-120-g/121829,Small Sardines In Olive Oil Serrats - 12/15 Pieces - 120 G,3.7,"120 gr 30,83 € / kg.",Not Available,Not Available,,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available
